LDSS_ID,DO_NUM,AU_NUM,CLIENT_ID,CL_LAST_NAME,CL_FIRST_NAME,BENEFIT_BEGIN_DATE,APPLICATION_DATE,DOB,HOH_REL_CD,CL_AU_STS_DT,STREET_NUM,STREET_DTCTN_CODE,STREET_NAME,STREET1_ADDRESS,STREET_TYPE_CODE,APT_NUM,CITY,STATE,ZIPCODE,AU_BNFT_AMT,PRIM_LANG_CD,SSN,LIVING_ARRANGEMENT_TYPE_CODE,PREGNANCY_DUE_DT,INCOME_TYPE_CD,INCOME_FREQ_CD,WORK_HOURS_NUM,INCOME_AMT,UI_TYPE_CD,UI_FREQ_CD,UI_AMT,DISABILITY_TYPE_CODE,DISABILITY_START_DATE,DISABILITY_END_DATE,AU_RR_PRD_START_DT,AU_RR_PRD_END_DT,INS_STATUS_CODE,WORK_COUNTER,ABAWD_STATUS,Benefit_Status_Date,GENDER
11,1984017225,96-579-4812,2368243216,Ubee,Paulette,20150530,20171120,20171130,SE,20171112,7946,,Ronald Regan,,Avenue,,Fort Lauderdale,FL,33310,4242.03,Bulgarian,487742444,Widow,,,,,12734.75,,,,,,,20171105,TRUE,TRUE,FALSE,TRUE,20170329,M
12,4336559163,90-976-1330,2274707553,Inggall,Willi,20150115,20180106,20171029,SE,20170322,833,,Canary,,Circle,,Louisville,KY,40293,4934.3,Lithuanian,328924526,Widower,,,,,73694.75,,,,,,,20170915,TRUE,TRUE,TRUE,TRUE,20171220,M
13,5080622431,45-363-5534,6907610302,Sheerman,Kelsey,20130206,20170123,20170409,SE,20170409,4235,,Hanover,,Terrace,,Migrate,KY,41905,4787.13,Kashmiri,709247133,Divorced,,,,,,,,,,,,20170714,TRUE,TRUE,FALSE,FALSE,20171220,M
14,4523085021,59-132-8087,4799919385,Dumingos,Devlen,20130530,20171019,20170830,SE,20171017,2,,Green Ridge,,Pass,3357,San Francisco,CA,94132,1283.66,Hindi,464479820,Divorced,,,,,8282.31,,,,,,,20170921,FALSE,FALSE,FALSE,FALSE,20170212,F
15,7360582695,83-189-6394,9879979281,Tingle,Bronson,20120416,20171202,20171118,SE,20170629,60638,,Monica,,Parkway,9813,Columbus,OH,43268,1446.54,Icelandic,400763631,Single,,,,,1255.72,,,,,,,20170528,TRUE,TRUE,TRUE,FALSE,20170202,M
16,6881861974,95-557-3654,6804531744,Saxelby,Zorana,20160314,20171014,20170623,SE,20170418,62,,Victoria,,Pass,12733,Saint Louis,MO,63158,3965.16,Korean,340921578,Widower,,,,,2389.93,,,,,,,20170322,TRUE,TRUE,TRUE,TRUE,20180118,M
17,830049509,52-218-7393,6929461016,Lovemore,Bordie,20130203,20170606,20180108,SE,20170603,34,,Mitchell,,Lane,,El Paso,TX,88558,3122.04,Chinese,626189868,Married,,,,,18267.68,,,,,,,20171016,TRUE,FALSE,TRUE,FALSE,20171202,M
18,9185812226,60-022-2628,4285642107,Devinn,Arlette,20171013,20170527,20170301,SE,20170721,41,,Chinook,,Terrace,,Louisville,KY,40215,3187.88,Romanian,403534825,Widow,,,,,52162.07,,,,,,,20170708,TRUE,FALSE,FALSE,TRUE,20180118,F
19,8083900842,10-779-2423,583814573,Parlor,Kahlil,20150704,20171126,20170225,SE,20170509,48151,,Pond,,Crossing,93001,Detroit,MI,48232,4440.69,Indonesian,611946793,Divorced,,,,,2818.58,,,,,,,20171016,TRUE,TRUE,FALSE,FALSE,20170120,M
20,1454647515,46-935-1034,6466042375,Sergean,Angelia,20160222,20170124,20180110,SE,20171022,6098,,Hollow Ridge,,Hill,,Iowa City,IA,52245,4709.01,Malayalam,485916450,Single,,,,,52344.98,,,,,,,20170707,TRUE,FALSE,FALSE,FALSE,20171006,F
21,2886283215,79-091-7666,8626251548,Tordoff,Goldia,20121106,20171002,20171012,SE,20170815,5859,,Hooker,,Avenue,6050,Salt Lake City,UT,84130,3837.27,Amharic,406774158,Married,,,,,53627.93,,,,,,,20170513,FALSE,TRUE,TRUE,TRUE,20170709,F
22,7030865316,20-937-6464,2698843640,Whapples,Collin,20120708,20170626,20170822,SE,20171006,46,,Steensland,,Lane,2936,Houston,TX,77035,1126.05,M��ori,101641741,Widower,,,,,3592.21,,,,,,,20170713,TRUE,FALSE,TRUE,TRUE,20170621,M
23,1770912142,52-276-6448,6025139768,Effemy,Bibbie,20130717,20170313,20170309,SE,20170410,3171,,Sommers,,Alley,50,Flint,MI,48550,3284.05,Arabic,214989878,Divorced,,,,,1957.58,,,,,,,20170301,FALSE,TRUE,FALSE,FALSE,20170711,F
24,1909365556,26-271-8720,8264314376,Lawlee,Dawna,20150815,20170624,20170426,SE,20171207,7327,,Park Meadow,,Circle,31,Woburn,MA,1813,2425.21,Irish Gaelic,726308819,Widow,,,,,48047.78,,,,,,,20170130,TRUE,TRUE,FALSE,TRUE,20170131,M
25,3490748867,24-103-4550,7439066367,Cashford,Christopher,20120221,20170726,20170816,SE,20170415,6323,,Mendota,,Park,42956,Naples,FL,34108,2807.51,Northern Sotho,220851128,Divorced,,,,,44527.82,,,,,,,20170311,TRUE,FALSE,FALSE,FALSE,20171111,M
26,5593152551,07-256-9110,6690151646,Clayfield,Hannis,20130328,20171001,20170409,SE,20170214,8,,Eastwood,,Center,38571,Washington,DC,20036,1839.48,Arabic,113760863,Married,,,,,33808.52,,,,,,,20170530,TRUE,FALSE,TRUE,FALSE,20170528,M
27,6640394731,01-793-4571,3736066325,Bowles,Clarence,20121027,20170728,20170622,SE,20170816,94994,,Tony,,Center,91,Richmond,VA,23225,2610.61,Danish,657673458,Widow,,,,,11308.12,,,,,,,20171228,TRUE,TRUE,TRUE,TRUE,20170731,M
28,14633949,55-196-3260,6916072873,Asher,Deina,20110920,20170328,20170517,SE,20170922,75,,Sloan,,Road,1300,Columbus,OH,43284,1809.32,New Zealand Sign Language,713595938,Single,,,,,33511.59,,,,,,,20170921,TRUE,TRUE,FALSE,TRUE,20180111,M
29,4753377199,77-106-5051,8072496395,Euston,Ryann,20140228,20180108,20170324,SE,20170212,81,,Manley,,Center,3,Denver,CO,80243,2813.46,Punjabi,247104741,Widower,,,,,12163.16,,,,,,,20170128,FALSE,FALSE,FALSE,TRUE,20170818,M
30,4817645334,43-267-9080,2870194927,Caldicot,Candace,20140519,20170404,20171027,SE,20170913,3634,,Eagan,,Alley,,Terre Haute,IN,47812,1197.62,Albanian,401207833,Married,,,,,7694.28,,,,,,,20171001,FALSE,TRUE,FALSE,FALSE,20170406,M
31,6854218187,40-713-2970,6884782625,Gilluley,Candie,20110516,20170517,20170401,SE,20170728,242,,Westridge,,Place,,Dayton,OH,45403,2410.87,Luxembourgish,146855757,Widower,,,,,45825.61,,,,,,,20170913,FALSE,FALSE,TRUE,TRUE,20180115,M
32,7249132202,02-207-9116,6435092141,Reiach,Dianemarie,20110527,20170218,20170929,SE,20170820,3911,,Starling,,Trail,,San Jose,CA,95118,1890.37,Papiamento,563792928,Widower,,,,,39177.74,,,,,,,20170526,TRUE,TRUE,FALSE,TRUE,20170310,M
33,8728673123,78-454-8169,7799580151,Danks,Eddi,20130325,20180108,20170406,SE,20170206,392,,Knutson,,Terrace,94608,Roanoke,VA,24029,1557.18,Pashto,623759444,Divorced,,,,,66480.38,,,,,,,20170125,FALSE,TRUE,TRUE,FALSE,20171120,M
34,1506928765,87-365-6036,9712868389,Syddall,Gage,20120106,20170226,20170711,SE,20170430,20,,Fairfield,,Street,5375,Athens,GA,30605,3876.52,Bislama,676509508,Widower,,,,,,,,,,,,20170830,FALSE,FALSE,FALSE,TRUE,20170821,F
35,6870438323,76-327-6227,4374065970,Pavlovsky,Isaiah,20170301,20170525,20171203,SE,20170402,549,,Charing Cross,,Way,938,Madison,WI,53716,4637.44,Armenian,809918935,Married,,,,,29685.89,,,,,,,20171021,TRUE,FALSE,TRUE,FALSE,20170319,M
36,4297126036,72-851-6738,6897407909,Meindl,Quintana,20110208,20171030,20170622,SE,20171201,74,,Goodland,,Street,6803,Des Moines,IA,50320,2672.65,Northern Sotho,789915152,Single,,,,,52134.27,,,,,,,20170824,TRUE,TRUE,TRUE,TRUE,20170927,M
37,8973596489,47-342-1504,7150893511,Mineghelli,Andras,20151221,20170120,20170120,SE,20170125,2,,Pearson,,Junction,,Saint Louis,MO,63131,4555.99,Swedish,331216703,Widower,,,,,47020.21,,,,,,,20180110,TRUE,TRUE,TRUE,TRUE,20170512,M
38,5581561168,75-859-2535,6454490548,Seaborn,Yasmin,20130331,20170429,20170213,SE,20180102,40,,Toban,,Plaza,,Naples,FL,34114,2160.95,Bulgarian,152586200,Widower,,,,,23777.93,,,,,,,20170425,TRUE,TRUE,FALSE,TRUE,20170629,F
39,8687169884,68-231-8014,9765263546,Grieg,Celinka,20130415,20180106,20170524,SE,20171107,179,,Bowman,,Road,3,Chattanooga,TN,37416,1494.9,Papiamento,764296329,Married,,,,,48237.54,,,,,,,20170828,FALSE,FALSE,TRUE,TRUE,20170420,M
40,9438713646,98-533-1820,3140929854,Haffard,Brena,20170701,20171001,20180114,SE,20170712,9705,,Orin,,Trail,,Detroit,MI,48242,1460.36,Icelandic,498028925,Widower,,,,,16213.14,,,,,,,20180108,FALSE,TRUE,FALSE,FALSE,20170808,M
41,9946406063,51-899-5875,4020276234,Corneljes,Iorgos,20170928,20170413,20170825,SE,20170922,2,,4th,,Lane,,Dallas,TX,75367,2238.67,Lithuanian,450300979,Widow,,,,,35775.61,,,,,,,20180102,FALSE,TRUE,TRUE,FALSE,20171014,M
42,1290658633,70-515-9504,3065916800,Hagergham,Hill,20150628,20170203,20170903,SE,20180118,7,,Coolidge,,Terrace,50482,South Bend,IN,46620,3313.1,German,766751121,Widow,,,,,19454.73,,,,,,,20170813,TRUE,FALSE,FALSE,FALSE,20170524,F
43,769497152,18-708-0741,5183715815,Mundell,Saidee,20140905,20170402,20170309,SE,20170629,725,,Artisan,,Hill,333,Philadelphia,PA,19146,1117.71,Tswana,541832237,Widower,,,,,800.4,,,,,,,20170416,FALSE,TRUE,FALSE,TRUE,20170810,F
44,1703883683,43-527-2389,921880472,Wayland,Carlota,20170916,20170218,20170928,SE,20171015,940,,Buena Vista,,Alley,,Portland,OR,97201,1864.87,Kurdish,348427987,Widow,,,,,32094.52,,,,,,,20170213,FALSE,TRUE,TRUE,FALSE,20171020,M
45,2888165716,55-517-1558,444162801,Blissitt,Brooks,20161223,20170821,20170417,SE,20171013,8779,,Hovde,,Terrace,11,Winter Haven,FL,33884,3274.13,Japanese,694079598,Divorced,,,,,50419.22,,,,,,,20170517,FALSE,TRUE,FALSE,FALSE,20180109,F
46,6681769810,10-452-3417,4032167982,Brickham,Brian,20140609,20170308,20170205,SE,20171114,799,,Sloan,,Avenue,,Memphis,TN,38131,2113.91,Swati,101925220,Single,,,,,14926.28,,,,,,,20170320,FALSE,FALSE,FALSE,TRUE,20180114,M
47,4220381988,98-517-8926,7148549809,Fearfull,Paddy,20111120,20170922,20170610,SE,20170504,9,,Northfield,,Road,129,Washington,DC,20414,1317.25,Polish,396481222,Widower,,,,,74715.88,,,,,,,20170718,TRUE,TRUE,FALSE,TRUE,20170906,M
48,5249167861,75-547-3012,3272101225,Pritchitt,Edik,20150628,20170305,20170131,SE,20171225,75213,,Lighthouse Bay,,Center,6,Scranton,PA,18505,4647.23,Greek,270081495,Widow,,,,,52275.46,,,,,,,20170802,FALSE,TRUE,FALSE,FALSE,20170412,F
49,3968899415,14-461-3275,6298167366,Poulson,Rodrigo,20160126,20170605,20170409,SE,20171004,8213,,Prairie Rose,,Way,8156,Cincinnati,OH,45218,3670.48,Bengali,798376952,Widower,,,,,36686.37,,,,,,,20170215,FALSE,TRUE,FALSE,TRUE,20170130,F
50,2167935234,55-846-3425,163459193,Lackington,Xever,20130923,20180111,20170922,SE,20170419,424,,Johnson,,Plaza,39,Detroit,MI,48275,4033.02,Hiri Motu,767257887,Widow,,,,,60498.73,,,,,,,20171118,TRUE,FALSE,TRUE,FALSE,20170310,F
51,9757772682,16-389-0807,7891416923,Spyer,Dominga,20111026,20180102,20170721,SE,20171210,42,,Forest Dale,,Terrace,,Boston,MA,2216,1789.62,Marathi,632924501,Widower,,,,,75269.02,,,,,,,20171106,TRUE,FALSE,TRUE,FALSE,20180115,F
52,5943852050,87-581-5598,4797497254,Watkiss,Rebeca,20120216,20170321,20170308,SE,20180109,84189,,Chinook,,Crossing,781,Duluth,GA,30195,2936.55,Ndebele,281089315,Widow,,,,,44929.95,,,,,,,20170416,FALSE,FALSE,FALSE,TRUE,20170618,F
53,7303715355,55-710-1454,678366209,Crossthwaite,Solomon,20170615,20170723,20171010,SE,20170906,4563,,Eagle Crest,,Plaza,151,El Paso,TX,88584,3244.91,Albanian,732356745,Single,20180121,,,,63269.88,,,,,,,20170629,FALSE,FALSE,TRUE,FALSE,20171206,F
54,9717502080,17-562-8123,7838608058,Brownsea,Galven,20110607,20170512,20170322,SE,20170510,9,,Golf View,,Alley,,Roanoke,VA,24024,4196.2,Montenegrin,496568768,Married,20180526,,,,577.72,,,,,,,20170903,FALSE,FALSE,TRUE,FALSE,20170725,M
55,2645733522,52-387-1035,3832538550,McMeanma,Lyle,20171016,20170405,20170321,SE,20171125,588,,Fisk,,Center,,Columbus,OH,43204,3779.08,Mongolian,729092543,Married,,,,,23039.61,,,,,,,20170826,TRUE,TRUE,FALSE,TRUE,20170215,M
56,6149215210,54-320-1556,3130751610,Ruberry,Rolland,20170925,20170717,20170323,SE,20170610,7,,Crownhardt,,Alley,5886,Birmingham,AL,35210,2446.06,Dhivehi,433673545,Single,,,,,70732.3,,,,,,,20171104,FALSE,FALSE,TRUE,TRUE,20170420,M
57,5646250102,28-139-9194,3461049409,Feore,Tori,20140914,20170701,20170215,SE,20170706,63,,Mayfield,,Way,,Kansas City,MO,64199,2498.51,Bulgarian,720622045,Married,,,,,,,,,,,,20180105,TRUE,TRUE,FALSE,TRUE,20170706,F
58,9983555077,09-837-6429,5808453615,Simkovitz,Amara,20160722,20171123,20170823,SE,20171201,54,,Fairfield,,Crossing,,Cincinnati,OH,45233,4882.35,Icelandic,528689414,Widower,,,,,48534.8,,,,,,,20170215,FALSE,FALSE,TRUE,FALSE,20170814,F
59,6014888756,16-982-9571,3278212673,Brucker,Hesther,20120119,20170905,20170421,SE,20170712,3942,,Old Shore,,Junction,9747,Pittsburgh,PA,15266,3410.31,M��ori,506683220,Widow,,,,,48280.73,,,,,,,20170605,TRUE,FALSE,TRUE,FALSE,20170222,F
60,5879013804,37-443-3667,8456864366,Spire,Llywellyn,20170827,20170320,20171130,SE,20170830,4,,Summit,,Point,427,El Paso,TX,79905,1851.49,Polish,360664410,Widower,,,,,35521.57,,,,,,,20171016,TRUE,TRUE,TRUE,FALSE,20170205,M
61,9966651942,02-105-9591,1123551103,MacCarrick,Ole,20111111,20170812,20170819,SE,20170308,16,,Menomonie,,Circle,66481,Canton,OH,44760,4614.41,Pashto,467488658,Single,,,,,508.36,,,,,,,20170526,FALSE,TRUE,TRUE,TRUE,20170905,M
62,1096963191,76-686-1717,4147450504,Qualtro,Giorgio,20131203,20170731,20180113,SE,20171013,7198,,Welch,,Street,,Fort Lauderdale,FL,33355,3497.21,Spanish,137837531,Married,,,,,49098.44,,,,,,,20170710,TRUE,TRUE,FALSE,TRUE,20171110,F
63,9103420469,38-133-9739,6886154044,Birkenhead,Kassandra,20140612,20171209,20170910,SE,20171007,2087,,Dennis,,Alley,84528,Anaheim,CA,92812,3022.46,Fijian,378903098,Widow,,,,,39006.24,,,,,,,20170410,FALSE,TRUE,FALSE,TRUE,20170122,F
64,7119637096,69-231-0053,8931769466,Gladdor,Vanny,20170624,20170502,20170529,SE,20170530,1753,,Eagle Crest,,Junction,,Reno,NV,89595,2583.7,Zulu,761512419,Single,,,,,1101.23,,,,,,,20171101,TRUE,TRUE,FALSE,FALSE,20170828,M
65,9384805688,58-269-4456,3129320792,Gilks,Breanne,20131109,20170420,20171016,SE,20170513,725,,Crownhardt,,Avenue,,Grand Rapids,MI,49544,3173.32,Irish Gaelic,461659277,Widower,,,,,36792.19,,,,,,,20170927,TRUE,TRUE,FALSE,FALSE,20170227,F
66,8107328701,11-376-9893,4279872791,Jouen,Laurie,20130702,20170609,20170805,SE,20170202,2,,Novick,,Place,,Phoenix,AZ,85035,1450.94,Kyrgyz,445511405,Widow,,,,,47121.69,,,,,,,20170527,TRUE,TRUE,TRUE,TRUE,20171022,F
67,3928898817,74-907-0688,1991397186,Zahor,Kiley,20111106,20171208,20170531,SE,20171117,165,,Reindahl,,Pass,,Springfield,MO,65810,1704.89,Mongolian,680803486,Widow,,,,,5489.83,,,,,,,20170608,TRUE,FALSE,TRUE,TRUE,20171222,M
68,2877569853,41-707-7010,3468932863,Topp,Greer,20130121,20170729,20170724,SE,20170508,1257,,Hallows,,Park,96066,Atlanta,GA,30343,2313.5,Assamese,255959289,Divorced,,,,,45555.12,,,,,,,20180101,FALSE,FALSE,FALSE,FALSE,20171202,M
69,9714905281,14-567-5672,2009146654,Fawks,Arabella,20110324,20170330,20170429,SE,20170325,689,,Park Meadow,,Drive,11957,Portland,OR,97240,4251.8,Albanian,187731722,Widow,,,,,1782.05,,,,,,,20170210,FALSE,FALSE,FALSE,FALSE,20171109,F
70,1864313943,53-310-5500,1860104916,Braine,Hamel,20130213,20171011,20171226,SE,20170824,72,,Lakewood,,Trail,,Pasadena,CA,91117,2537.36,Arabic,848401371,Married,,,,,55344.72,,,,,,,20170806,TRUE,FALSE,TRUE,FALSE,20170805,F
71,7897606619,16-981-1086,9280044346,Bullivent,Douglass,20110817,20171230,20171031,SE,20180113,6010,,Sommers,,Pass,47,Montgomery,AL,36134,4261.25,German,206827301,Widow,,,,,1272.46,,,,,,,20170827,TRUE,FALSE,FALSE,TRUE,20170204,M
72,3888191998,40-388-2965,2077684402,Shallcroff,Regan,20160123,20170129,20170802,SE,20170416,97,,Kropf,,Road,,Bradenton,FL,34210,3078.19,Persian,123181909,Single,,,,,7202.91,,,,,,,20170520,TRUE,TRUE,TRUE,FALSE,20170620,F
73,5490758090,78-612-8776,2935658353,Matskevich,Guthrie,20130515,20170128,20171116,SE,20171206,548,,Kings,,Plaza,0,Oklahoma City,OK,73179,2901.98,Assamese,886774205,Widower,20180502,,,,,,,,,,,20170327,TRUE,FALSE,FALSE,FALSE,20171203,M
74,6250587470,84-148-0971,6353363966,Hawlgarth,Stefa,20120519,20170823,20180108,SE,20170309,7,,Pine View,,Circle,,New York City,NY,10203,3512.04,Estonian,206830358,Divorced,,,,,,,,,,,,20170911,FALSE,TRUE,FALSE,TRUE,20170603,F
75,6714932219,47-721-9769,7413735660,Sansome,Fax,20150203,20170814,20170407,SE,20170624,43560,,Mockingbird,,Pass,,Des Moines,IA,50936,2984.93,Czech,808897294,Married,20180303,,,,20321.44,,,,,,,20170710,TRUE,FALSE,TRUE,FALSE,20170728,F
76,734861826,65-626-4090,5468308118,Bailie,Jacky,20150102,20171106,20180109,SE,20170811,72122,,Summit,,Plaza,80,Lima,OH,45807,4336.57,Japanese,423405584,Widower,,,,,38092.38,,,,,,,20170628,TRUE,TRUE,FALSE,FALSE,20171019,M
77,9046046443,50-044-1890,1548273600,Northern,Helaina,20110705,20180104,20171027,SE,20170630,7,,Londonderry,,Parkway,7,Portland,OR,97221,3735.41,Quechua,190759604,Divorced,,,,,50440.61,,,,,,,20170711,TRUE,TRUE,TRUE,FALSE,20170121,M
78,8607989146,25-318-6522,1562132458,Endle,Sheff,20110626,20171128,20180102,SE,20170530,295,,Utah,,Avenue,,Lakeland,FL,33811,4645.84,Amharic,874840949,Married,,,,,69867.65,,,,,,,20170911,TRUE,FALSE,FALSE,TRUE,20170304,F
79,8283615394,56-963-9178,3179547596,Christie,Bryna,20140306,20180114,20170626,SE,20171208,19471,,Nova,,Way,28,Silver Spring,MD,20918,1452.87,Thai,423010283,Widow,,,,,,,,,,,,20170428,FALSE,TRUE,TRUE,TRUE,20170402,F
80,6797822947,13-336-0805,8333989748,Smithson,Dallon,20170205,20171015,20180114,SE,20170807,54621,,Westport,,Plaza,,Portland,OR,97201,3573.11,Macedonian,606987738,Widower,,,,,,,,,,,,20170402,FALSE,FALSE,TRUE,FALSE,20170701,M
81,112822681,38-531-0396,197839290,Domico,Estelle,20160419,20170814,20170830,SE,20171122,86001,,Westerfield,,Avenue,29,Texarkana,TX,75507,3640.33,Luxembourgish,558301842,Widow,,,,,73546.97,,,,,,,20170902,FALSE,FALSE,FALSE,FALSE,20170825,F
82,2588713912,51-739-8037,9380996845,Sparshett,Lucia,20160114,20170324,20170304,SE,20170717,0,,Knutson,,Hill,4,Terre Haute,IN,47805,2952.96,Tetum,442284447,Widow,,,,,21517.92,,,,,,,20171109,TRUE,TRUE,TRUE,FALSE,20170706,F
83,7756710142,37-326-1515,7259059842,Klugel,Claudetta,20130702,20170611,20180103,SE,20171226,6512,,Crest Line,,Road,,Seattle,WA,98158,2131.79,Quechua,453017182,Divorced,,,,,61547.16,,,,,,,20170724,FALSE,TRUE,TRUE,FALSE,20170301,F
84,9564081238,55-842-9093,3945418348,Croyser,Anthiathia,20130601,20180106,20171010,SE,20180107,38,,Northwestern,,Terrace,1924,Tulsa,OK,74141,3048.5,Dutch,670924459,Married,,,,,22806.24,,,,,,,20170909,FALSE,FALSE,FALSE,FALSE,20171008,F
85,7361470076,73-650-2095,1973480611,Corris,Manny,20110920,20170325,20170406,SE,20170718,6,,Sachs,,Alley,,New Haven,CT,6520,3804.02,English,512550235,Single,20180512,,,,74659.62,,,,,,,20170703,FALSE,FALSE,FALSE,FALSE,20170205,F
86,9955945567,83-470-8712,998885673,Janssens,Carlynne,20160425,20170330,20171027,SE,20170821,324,,Gerald,,Lane,7,San Diego,CA,92121,3233.3,Kurdish,897960266,Widower,,,,,40576.09,,,,,,,20170921,FALSE,FALSE,FALSE,FALSE,20171115,M
87,1047992701,50-497-2670,9097950384,Galfour,Iormina,20110616,20170529,20170126,SE,20170930,48083,,Green Ridge,,Place,16,Bakersfield,CA,93386,4602.08,Tsonga,143286291,Widow,,,,,79309.15,,,,,,,20170709,TRUE,TRUE,TRUE,TRUE,20170208,M
88,6374249992,88-145-6927,8463501753,Vye,Hanni,20160503,20170309,20170501,SE,20171106,5905,,Kim,,Center,,El Paso,TX,88530,4868.57,German,273862161,Divorced,,,,,79925.43,,,,,,,20170706,FALSE,FALSE,TRUE,FALSE,20170531,M
89,4059434965,49-969-5811,6538605664,Kinavan,Elbert,20150126,20170507,20170417,SE,20171014,75859,,Amoth,,Circle,,Baltimore,MD,21265,1507.4,Tamil,106903784,Single,,,,,24848.4,,,,,,,20170729,TRUE,FALSE,FALSE,FALSE,20170701,M
90,4481178205,74-310-1171,4522442548,Ivory,Windham,20140319,20170903,20170206,SE,20170508,931,,Hayes,,Road,,New York City,NY,10009,1517.5,Arabic,817434302,Widow,,,,,66196.46,,,,,,,20170519,TRUE,TRUE,FALSE,FALSE,20170831,F
91,2416796747,01-802-9435,7452603753,Stayte,Alphonso,20170602,20170410,20171020,SE,20180116,2,,Elka,,Terrace,4413,Austin,TX,78737,2863.06,New Zealand Sign Language,800198448,Widower,,,,,54727.85,,,,,,,20170315,TRUE,FALSE,FALSE,FALSE,20170319,M
92,2246983622,15-383-1085,4583061544,Standbridge,Evonne,20160505,20171207,20170430,SE,20180107,10183,,Oneill,,Junction,45379,Tempe,AZ,85284,1987.16,Gagauz,288292690,Divorced,,,,,37098.11,,,,,,,20170811,TRUE,FALSE,FALSE,FALSE,20170720,F
93,3734129303,89-961-8081,1787344606,Lomen,Lou,20170730,20170618,20171215,SE,20170802,2893,,4th,,Circle,,Vero Beach,FL,32969,2985.25,Kyrgyz,487737373,Single,20180621,,,,43718.26,,,,,,,20170710,TRUE,FALSE,TRUE,TRUE,20170313,M
94,5920828781,54-805-0868,5157836201,Moran,Evelyn,20110130,20170618,20170629,SE,20171217,7473,,Eggendart,,Park,,Great Neck,NY,11024,2258.99,Kurdish,378419860,Married,20180713,,,,73424.62,,,,,,,20171023,FALSE,FALSE,TRUE,FALSE,20170906,M
95,9054582847,27-921-8396,7410458836,Kirley,Yard,20151219,20170728,20170812,SE,20180102,4701,,Sachtjen,,Crossing,3,Worcester,MA,1605,3273.14,Indonesian,535213046,Married,,,,,54710.55,,,,,,,20171206,FALSE,FALSE,FALSE,TRUE,20170818,M
